session_id,user_id,activity,activity_datetime
20260322-00000120,20240727-00001758,landing_page,2026-03-22 19:17:43.000000000
20260322-00000120,20240727-00001758,product_view,2026-03-22 19:22:40.716658481
20260322-00000121,20231008-00001039,landing_page,2026-03-22 19:20:04.000000000
20260322-00000122,20240910-00001880,landing_page,2026-03-22 19:23:46.000000000
20260322-00000122,20240910-00001880,product_view,2026-03-22 19:25:20.725291382
20260322-00000122,20240910-00001880,add_to_cart,2026-03-22 19:58:22.946804880
20260322-00000123,20240218-00001457,landing_page,2026-03-22 19:28:04.000000000
20260322-00000123,20240218-00001457,product_view,2026-03-22 19:46:51.450661391
20260322-00000124,20230723-00000714,landing_page,2026-03-22 19:28:19.000000000
20260322-00000124,20230723-00000714,product_view,2026-03-22 19:32:56.710707707
20260322-00000124,20230723-00000714,add_to_cart,2026-03-22 19:42:37.579831414
20260322-00000124,20230723-00000714,checkout,2026-03-22 19:49:54.039203189
20260322-00000124,20230723-00000714,paid,2026-03-22 19:56:18.806747576
20260322-00000125,20230305-00000234,landing_page,2026-03-22 19:31:40.000000000
20260322-00000125,20230305-00000234,product_view,2026-03-22 19:32:30.727099008
20260322-00000126,20231028-00001116,landing_page,2026-03-22 19:39:37.000000000
20260322-00000126,20231028-00001116,product_view,2026-03-22 19:40:59.782832494
20260322-00000127,20231018-00001078,landing_page,2026-03-22 19:42:13.000000000
20260322-00000128,20260220-00003217,landing_page,2026-03-22 19:44:14.000000000
20260322-00000128,20260220-00003217,product_view,2026-03-22 19:44:55.361788204
20260322-00000129,20231111-00001179,landing_page,2026-03-22 19:48:58.000000000
20260322-00000130,20250520-00002447,landing_page,2026-03-22 19:54:02.000000000
20260322-00000130,20250520-00002447,product_view,2026-03-22 20:19:56.596467987
20260322-00000130,20250520-00002447,add_to_cart,2026-03-22 20:37:37.324452270
20260322-00000131,20240817-00001823,landing_page,2026-03-22 19:58:48.000000000
20260322-00000131,20240817-00001823,product_view,2026-03-22 19:59:44.098500805
20260322-00000131,20240817-00001823,add_to_cart,2026-03-22 20:27:54.789736019
20260322-00000131,20240817-00001823,checkout,2026-03-22 20:36:16.064808742
20260322-00000131,20240817-00001823,paid,2026-03-22 21:12:48.911900295
20260322-00000132,20251122-00002969,landing_page,2026-03-22 20:21:36.000000000
20260322-00000132,20251122-00002969,product_view,2026-03-22 20:22:02.055785865
20260322-00000133,20240117-00001395,landing_page,2026-03-22 20:26:45.000000000
20260322-00000134,20230603-00000550,landing_page,2026-03-22 20:43:45.000000000
20260322-00000135,20230204-00000140,landing_page,2026-03-22 20:47:33.000000000
20260322-00000135,20230204-00000140,product_view,2026-03-22 20:47:38.809232291
20260322-00000136,20250810-00002660,landing_page,2026-03-22 20:49:37.000000000
20260322-00000137,20230708-00000664,landing_page,2026-03-22 20:49:38.000000000
20260322-00000137,20230708-00000664,product_view,2026-03-22 20:51:56.702144043
20260322-00000137,20230708-00000664,add_to_cart,2026-03-22 20:56:43.792336282
20260322-00000137,20230708-00000664,checkout,2026-03-22 21:03:59.450262662
20260322-00000137,20230708-00000664,paid,2026-03-22 21:16:46.072771358
20260322-00000138,20250210-00002190,landing_page,2026-03-22 20:59:39.000000000
20260322-00000139,20240702-00001712,landing_page,2026-03-22 21:03:58.000000000
20260322-00000140,20231210-00001288,landing_page,2026-03-22 21:08:46.000000000
20260322-00000140,20231210-00001288,product_view,2026-03-22 21:10:11.475702207
20260322-00000140,20231210-00001288,add_to_cart,2026-03-22 21:15:22.960369894
20260322-00000140,20231210-00001288,checkout,2026-03-22 21:20:48.823922657
20260322-00000140,20231210-00001288,paid,2026-03-22 21:23:06.384147271
20260322-00000141,20230204-00000142,landing_page,2026-03-22 21:10:44.000000000
20260322-00000142,20230903-00000901,landing_page,2026-03-22 21:11:16.000000000
20260322-00000143,20240904-00001865,landing_page,2026-03-22 21:25:50.000000000
20260322-00000144,20230913-00000935,landing_page,2026-03-22 21:34:48.000000000
20260322-00000145,20250228-00002232,landing_page,2026-03-22 21:37:05.000000000
20260322-00000146,20231019-00001082,landing_page,2026-03-22 21:41:33.000000000
20260322-00000146,20231019-00001082,product_view,2026-03-22 21:43:13.617580425
20260322-00000146,20231019-00001082,add_to_cart,2026-03-22 21:49:29.858496075
20260322-00000146,20231019-00001082,checkout,2026-03-22 21:53:42.798511011
20260322-00000146,20231019-00001082,paid,2026-03-22 21:54:12.108025314
20260322-00000147,20250628-00002552,landing_page,2026-03-22 21:45:14.000000000
20260322-00000147,20250628-00002552,product_view,2026-03-22 21:45:58.334986059
20260322-00000147,20250628-00002552,add_to_cart,2026-03-22 21:50:36.529595263
20260322-00000147,20250628-00002552,checkout,2026-03-22 22:03:50.148020939
20260322-00000148,20231109-00001168,landing_page,2026-03-22 21:48:48.000000000
20260322-00000149,20231202-00001253,landing_page,2026-03-22 21:56:25.000000000
20260322-00000150,20230429-00000436,landing_page,2026-03-22 22:10:56.000000000
20260322-00000150,20230429-00000436,product_view,2026-03-22 22:11:05.363239423
20260322-00000150,20230429-00000436,add_to_cart,2026-03-22 22:13:38.205532982
20260322-00000150,20230429-00000436,checkout,2026-03-22 22:18:48.968829249
20260322-00000150,20230429-00000436,paid,2026-03-22 23:30:54.592685438
20260322-00000151,20230914-00000941,landing_page,2026-03-22 22:14:58.000000000
20260322-00000152,20250516-00002436,landing_page,2026-03-22 22:17:11.000000000
20260322-00000153,20230504-00000444,landing_page,2026-03-22 22:20:10.000000000
20260322-00000154,20260116-00003115,landing_page,2026-03-22 22:35:37.000000000
20260322-00000155,20230504-00000446,landing_page,2026-03-22 22:37:00.000000000
20260322-00000155,20230504-00000446,product_view,2026-03-22 22:38:32.786272491
20260322-00000156,20250516-00002437,landing_page,2026-03-22 22:41:26.000000000
20260322-00000156,20250516-00002437,product_view,2026-03-22 22:43:21.052853465
20260322-00000156,20250516-00002437,add_to_cart,2026-03-22 22:52:36.119525931
20260322-00000156,20250516-00002437,checkout,2026-03-22 22:59:17.681093974
20260322-00000156,20250516-00002437,paid,2026-03-22 23:01:23.817817362
20260322-00000157,20230213-00000167,landing_page,2026-03-22 22:45:12.000000000
20260322-00000157,20230213-00000167,product_view,2026-03-22 22:53:49.605522753
20260322-00000157,20230213-00000167,add_to_cart,2026-03-22 22:54:57.530806734
20260322-00000157,20230213-00000167,checkout,2026-03-22 22:57:14.178507211
20260322-00000158,20241228-00002079,landing_page,2026-03-22 22:59:29.000000000
20260322-00000159,20230304-00000232,landing_page,2026-03-22 23:15:01.000000000
20260322-00000160,20251024-00002884,landing_page,2026-03-22 23:19:27.000000000
20260322-00000161,20240106-00001378,landing_page,2026-03-22 23:20:05.000000000
20260322-00000162,20230111-00000074,landing_page,2026-03-22 23:32:32.000000000
20260322-00000163,20240522-00001632,landing_page,2026-03-22 23:33:17.000000000
20260322-00000164,20240920-00001893,landing_page,2026-03-22 23:52:30.000000000
20260323-00000001,20250717-00002597,landing_page,2026-03-23 04:39:20.000000000
20260323-00000001,20250717-00002597,product_view,2026-03-23 04:39:29.898306343
20260323-00000001,20250717-00002597,add_to_cart,2026-03-23 04:47:25.692111980
20260323-00000001,20250717-00002597,checkout,2026-03-23 04:57:14.994862798
20260323-00000001,20250717-00002597,paid,2026-03-23 04:59:24.422963314
20260323-00000002,20240115-00001393,landing_page,2026-03-23 04:55:57.000000000
20260323-00000002,20240115-00001393,product_view,2026-03-23 04:56:28.803732400
20260323-00000003,20230622-00000606,landing_page,2026-03-23 05:16:35.000000000
20260323-00000003,20230622-00000606,product_view,2026-03-23 05:18:31.334187736
20260323-00000003,20230622-00000606,add_to_cart,2026-03-23 05:20:58.385517066
20260323-00000003,20230622-00000606,checkout,2026-03-23 05:26:01.900843001
20260323-00000003,20230622-00000606,paid,2026-03-23 05:29:51.328209867
20260323-00000004,20230415-00000385,landing_page,2026-03-23 05:32:45.000000000
20260323-00000004,20230415-00000385,product_view,2026-03-23 05:38:41.985047800
20260323-00000004,20230415-00000385,add_to_cart,2026-03-23 05:54:57.323945807
20260323-00000005,20230112-00000077,landing_page,2026-03-23 05:44:56.000000000
20260323-00000005,20230112-00000077,product_view,2026-03-23 05:49:13.818832632
20260323-00000006,20231004-00001022,landing_page,2026-03-23 06:05:56.000000000
20260323-00000006,20231004-00001022,product_view,2026-03-23 06:09:01.671457555
20260323-00000006,20231004-00001022,add_to_cart,2026-03-23 06:17:57.062941119
20260323-00000006,20231004-00001022,checkout,2026-03-23 06:29:43.541997565
20260323-00000006,20231004-00001022,paid,2026-03-23 06:32:41.320963115
20260323-00000007,20231029-00001120,landing_page,2026-03-23 06:11:31.000000000
20260323-00000008,20250731-00002632,landing_page,2026-03-23 06:17:10.000000000
20260323-00000008,20250731-00002632,product_view,2026-03-23 06:18:28.118087391
20260323-00000009,20260318-00003293,landing_page,2026-03-23 06:22:06.000000000
20260323-00000009,20260318-00003293,product_view,2026-03-23 06:22:17.256812584
20260323-00000010,20240702-00001714,landing_page,2026-03-23 06:36:12.000000000
20260323-00000010,20240702-00001714,product_view,2026-03-23 06:42:45.718741547
20260323-00000011,20250905-00002750,landing_page,2026-03-23 07:26:42.000000000
20260323-00000012,20231102-00001139,landing_page,2026-03-23 07:31:16.000000000
20260323-00000013,20230314-00000261,landing_page,2026-03-23 07:39:15.000000000
20260323-00000013,20230314-00000261,product_view,2026-03-23 07:39:56.836162025
20260323-00000014,20230806-00000775,landing_page,2026-03-23 08:43:42.000000000
20260323-00000014,20230806-00000775,product_view,2026-03-23 08:45:09.859331367
20260323-00000015,20230212-00000160,landing_page,2026-03-23 08:51:55.000000000
20260323-00000015,20230212-00000160,product_view,2026-03-23 08:54:36.665904777
20260323-00000015,20230212-00000160,add_to_cart,2026-03-23 09:02:29.101756017
20260323-00000016,20241007-00001929,landing_page,2026-03-23 09:02:33.000000000
20260323-00000016,20241007-00001929,product_view,2026-03-23 09:03:34.566978104
20260323-00000016,20241007-00001929,add_to_cart,2026-03-23 09:14:41.627934295
20260323-00000017,20251109-00002929,landing_page,2026-03-23 09:13:36.000000000
20260323-00000018,20251214-00003033,landing_page,2026-03-23 09:24:51.000000000
20260323-00000018,20251214-00003033,product_view,2026-03-23 09:24:57.143378443
20260323-00000019,20230503-00000442,landing_page,2026-03-23 09:31:31.000000000
20260323-00000019,20230503-00000442,product_view,2026-03-23 09:32:46.832140870
20260323-00000020,20230917-00000960,landing_page,2026-03-23 09:39:57.000000000
20260323-00000020,20230917-00000960,product_view,2026-03-23 09:41:46.586444493
20260323-00000021,20251025-00002885,landing_page,2026-03-23 09:49:29.000000000
20260323-00000021,20251025-00002885,product_view,2026-03-23 09:50:48.608796173
20260323-00000022,20241014-00001942,landing_page,2026-03-23 10:17:39.000000000
20260323-00000023,20231120-00001209,landing_page,2026-03-23 10:55:22.000000000
20260323-00000023,20231120-00001209,product_view,2026-03-23 10:55:39.802134888
20260323-00000024,20230601-00000544,landing_page,2026-03-23 10:57:29.000000000
20260323-00000025,20251122-00002967,landing_page,2026-03-23 10:58:11.000000000
20260323-00000025,20251122-00002967,product_view,2026-03-23 11:05:03.615789468
20260323-00000026,20230101-00000028,landing_page,2026-03-23 11:08:04.000000000
20260323-00000026,20230101-00000028,product_view,2026-03-23 11:09:36.216007859
20260323-00000027,20231019-00001082,landing_page,2026-03-23 11:15:19.000000000
20260323-00000028,20250325-00002315,landing_page,2026-03-23 11:30:02.000000000
20260323-00000029,20250801-00002638,landing_page,2026-03-23 11:37:16.000000000
20260323-00000030,20240824-00001840,landing_page,2026-03-23 12:08:07.000000000
20260323-00000030,20240824-00001840,product_view,2026-03-23 12:09:15.487879888
20260323-00000031,20260130-00003152,landing_page,2026-03-23 12:08:53.000000000
20260323-00000031,20260130-00003152,product_view,2026-03-23 12:09:43.005980786
20260323-00000032,20230402-00000330,landing_page,2026-03-23 12:11:15.000000000
20260323-00000032,20230402-00000330,product_view,2026-03-23 12:22:02.727856050
20260323-00000032,20230402-00000330,add_to_cart,2026-03-23 12:24:47.860725676
20260323-00000033,20250825-00002715,landing_page,2026-03-23 12:31:42.000000000
20260323-00000034,20250829-00002726,landing_page,2026-03-23 12:53:50.000000000
20260323-00000034,20250829-00002726,product_view,2026-03-23 12:58:29.477564329
20260323-00000035,20240520-00001627,landing_page,2026-03-23 13:05:27.000000000
20260323-00000035,20240520-00001627,product_view,2026-03-23 13:05:45.431366899
20260323-00000035,20240520-00001627,add_to_cart,2026-03-23 13:26:13.762154178
20260323-00000035,20240520-00001627,checkout,2026-03-23 13:33:41.366566926
20260323-00000036,20230304-00000231,landing_page,2026-03-23 13:17:57.000000000
20260323-00000036,20230304-00000231,product_view,2026-03-23 13:18:10.862222944
20260323-00000037,20250706-00002570,landing_page,2026-03-23 13:25:34.000000000
20260323-00000038,20231125-00001228,landing_page,2026-03-23 13:28:20.000000000
20260323-00000038,20231125-00001228,product_view,2026-03-23 13:30:47.882017122
20260323-00000038,20231125-00001228,add_to_cart,2026-03-23 13:42:38.761207250
20260323-00000038,20231125-00001228,checkout,2026-03-23 13:49:09.231058733
20260323-00000038,20231125-00001228,paid,2026-03-23 14:00:39.549940186
20260323-00000039,20230410-00000364,landing_page,2026-03-23 14:04:57.000000000
20260323-00000039,20230410-00000364,product_view,2026-03-23 14:07:35.280251974
20260323-00000039,20230410-00000364,add_to_cart,2026-03-23 14:10:34.572383488
20260323-00000039,20230410-00000364,checkout,2026-03-23 14:17:29.900986338
20260323-00000039,20230410-00000364,paid,2026-03-23 17:48:47.305601774
20260323-00000040,20230403-00000334,landing_page,2026-03-23 14:17:31.000000000
20260323-00000041,20250720-00002610,landing_page,2026-03-23 14:24:04.000000000
20260323-00000042,20260113-00003105,landing_page,2026-03-23 14:36:05.000000000
20260323-00000042,20260113-00003105,product_view,2026-03-23 14:47:46.850537241
20260323-00000043,20231207-00001280,landing_page,2026-03-23 14:52:38.000000000
20260323-00000043,20231207-00001280,product_view,2026-03-23 15:00:02.978298221
20260323-00000043,20231207-00001280,add_to_cart,2026-03-23 15:01:17.857766782
20260323-00000043,20231207-00001280,checkout,2026-03-23 15:05:22.861380605
20260323-00000043,20231207-00001280,paid,2026-03-23 15:42:59.600626340
20260323-00000044,20231202-00001252,landing_page,2026-03-23 15:04:23.000000000
20260323-00000045,20231012-00001049,landing_page,2026-03-23 15:10:26.000000000
20260323-00000046,20250329-00002320,landing_page,2026-03-23 15:29:02.000000000
20260323-00000047,20240517-00001621,landing_page,2026-03-23 15:38:34.000000000
20260323-00000048,20230315-00000263,landing_page,2026-03-23 15:48:59.000000000
20260323-00000049,20230827-00000865,landing_page,2026-03-23 16:28:11.000000000
20260323-00000050,20230730-00000735,landing_page,2026-03-23 16:56:03.000000000
20260323-00000051,20231021-00001092,landing_page,2026-03-23 17:15:16.000000000
20260323-00000051,20231021-00001092,product_view,2026-03-23 17:16:04.616799555
20260323-00000051,20231021-00001092,add_to_cart,2026-03-23 17:32:16.559932786
20260323-00000051,20231021-00001092,checkout,2026-03-23 17:39:56.894207917
20260323-00000051,20231021-00001092,paid,2026-03-23 17:53:04.114328643
20260323-00000052,20250506-00002411,landing_page,2026-03-23 17:31:25.000000000
20260323-00000052,20250506-00002411,product_view,2026-03-23 17:31:36.255513830
20260323-00000052,20250506-00002411,add_to_cart,2026-03-23 17:35:37.468205279
20260323-00000053,20260120-00003128,landing_page,2026-03-23 17:31:39.000000000
20260323-00000053,20260120-00003128,product_view,2026-03-23 17:41:05.935169132
20260323-00000054,20260320-00003303,landing_page,2026-03-23 17:46:59.000000000
20260323-00000055,20230114-00000082,landing_page,2026-03-23 18:07:01.000000000
20260323-00000056,20251119-00002960,landing_page,2026-03-23 18:25:50.000000000
