session_id,user_id,trx_id,date,total_price
20260423-00000040,20240525-00001639,20260423-00009890,2026-04-23 19:47:41.808580065,252100
20260423-00000052,20240704-00001720,20260423-00009891,2026-04-23 22:05:15.120909019,1031000
20260424-00000001,20251109-00002927,20260424-00009892,2026-04-24 05:59:53.275569405,1671600
20260424-00000009,20240524-00001635,20260424-00009893,2026-04-24 09:33:53.834824576,890200
20260424-00000014,20250821-00002704,20260424-00009894,2026-04-24 11:40:22.142819785,526400
20260424-00000033,20230928-00000998,20260424-00009895,2026-04-24 15:15:04.691768697,841200
20260424-00000036,20230715-00000689,20260424-00009896,2026-04-24 15:30:04.029797888,53200
20260424-00000039,20240303-00001481,20260424-00009897,2026-04-24 15:35:57.739549364,2020200
20260424-00000043,20250316-00002286,20260424-00009898,2026-04-24 16:47:29.663388009,103300
20260424-00000049,20231217-00001307,20260424-00009899,2026-04-24 17:43:47.168085741,347500
20260424-00000056,20230427-00000424,20260424-00009900,2026-04-24 19:07:04.022265278,570000
20260424-00000064,20241205-00002039,20260424-00009901,2026-04-24 21:25:38.897867313,392900
20260424-00000066,20230729-00000732,20260424-00009902,2026-04-24 20:51:43.337239912,556700
20260424-00000067,20230810-00000786,20260424-00009903,2026-04-24 21:23:51.712451161,37400
20260424-00000069,20240927-00001904,20260424-00009904,2026-04-24 21:29:15.256184059,165800
20260424-00000073,20230622-00000606,20260424-00009905,2026-04-24 22:30:56.768209196,421500
20260425-00000001,20260308-00003266,20260425-00009906,2026-04-25 02:14:22.056494880,136700
20260425-00000002,20250825-00002714,20260425-00009907,2026-04-25 04:49:20.199902389,204200
20260425-00000011,20230804-00000756,20260425-00009908,2026-04-25 07:21:31.731047298,328400
20260425-00000013,20250607-00002504,20260425-00009909,2026-04-25 07:28:06.466334885,332000
20260425-00000021,20250604-00002497,20260425-00009910,2026-04-25 09:28:55.685815508,693200
20260425-00000034,20260425-00003401,20260425-00009911,2026-04-25 12:14:36.877285266,787800
20260425-00000040,20240617-00001680,20260425-00009912,2026-04-25 10:30:45.457439296,2344700
20260425-00000050,20240620-00001687,20260425-00009913,2026-04-25 12:42:21.855668627,532300
20260425-00000055,20260306-00003255,20260425-00009914,2026-04-25 12:37:31.258902997,122000
20260425-00000056,20230101-00000018,20260425-00009915,2026-04-25 12:44:59.327464028,345100
20260425-00000057,20250913-00002771,20260425-00009916,2026-04-25 13:16:35.301984953,620600
20260425-00000062,20251101-00002903,20260425-00009917,2026-04-25 14:03:09.888686441,425700
20260425-00000063,20240817-00001823,20260425-00009918,2026-04-25 14:09:37.696597075,908000
20260425-00000065,20231205-00001267,20260425-00009919,2026-04-25 14:36:38.414416077,602800
20260425-00000071,20240104-00001372,20260425-00009920,2026-04-25 16:05:12.583482263,579000
20260425-00000074,20230603-00000550,20260425-00009921,2026-04-25 15:14:18.662243025,68500
20260425-00000075,20250412-00002357,20260425-00009922,2026-04-25 16:08:35.053591968,285000
20260425-00000082,20251017-00002865,20260425-00009923,2026-04-25 15:43:11.722621719,537700
20260425-00000090,20231208-00001281,20260425-00009924,2026-04-25 16:23:14.811378219,402300
20260425-00000105,20250119-00002127,20260425-00009925,2026-04-25 17:18:26.187335338,448600
20260425-00000116,20240221-00001460,20260425-00009926,2026-04-25 18:21:52.751276717,174800
20260425-00000120,20230208-00000157,20260425-00009927,2026-04-25 19:07:42.708597984,504900
20260425-00000125,20240923-00001899,20260425-00009928,2026-04-25 19:33:48.011466563,208100
20260425-00000137,20230722-00000710,20260425-00009929,2026-04-25 21:05:34.382314787,114800
20260425-00000158,20250718-00002599,20260426-00009930,2026-04-26 00:01:21.132362354,49500
20260426-00000016,20250121-00002134,20260426-00009931,2026-04-26 23:30:53.211021647,446500
20260426-00000026,20230107-00000063,20260426-00009932,2026-04-26 09:47:50.131954728,382400
20260426-00000036,20241110-00001991,20260426-00009933,2026-04-26 11:54:08.702175484,734300
20260426-00000048,20240401-00001543,20260426-00009934,2026-04-26 13:18:17.218209365,286500
20260426-00000050,20250315-00002281,20260426-00009935,2026-04-26 22:20:30.740735569,583100
20260426-00000052,20251003-00002834,20260426-00009936,2026-04-26 13:53:46.734189614,429300
20260426-00000055,20240127-00001418,20260426-00009937,2026-04-26 14:19:55.422330748,257500
20260426-00000057,20230629-00000634,20260426-00009938,2026-04-26 14:32:09.425300049,168700
20260426-00000058,20231024-00001103,20260426-00009939,2026-04-26 15:10:40.520214728,845100
20260426-00000064,20260211-00003192,20260426-00009940,2026-04-26 16:04:06.466935525,820600
20260426-00000069,20240204-00001432,20260426-00009941,2026-04-26 17:14:22.906030709,732200
20260426-00000072,20250313-00002274,20260426-00009942,2026-04-26 17:24:44.385960756,109100
20260426-00000080,20230902-00000892,20260426-00009943,2026-04-26 18:15:46.716885265,97500
20260426-00000081,20230101-00000022,20260426-00009944,2026-04-26 17:53:30.720477254,142300
20260426-00000089,20260123-00003133,20260426-00009945,2026-04-26 18:24:55.287660177,661600
20260426-00000099,20250820-00002701,20260426-00009946,2026-04-26 20:24:36.838467222,355000
20260426-00000101,20231124-00001225,20260426-00009947,2026-04-26 19:37:42.701887137,180700
20260426-00000112,20240802-00001774,20260426-00009948,2026-04-26 21:30:29.324981758,235500
20260426-00000115,20230726-00000723,20260426-00009949,2026-04-26 21:13:43.410635155,391600
20260426-00000120,20230724-00000719,20260426-00009950,2026-04-26 21:47:04.666431143,136500
20260426-00000124,20250803-00002641,20260426-00009951,2026-04-26 22:11:54.361333564,486300
20260426-00000125,20230718-00000701,20260426-00009952,2026-04-26 22:25:44.661094815,136800
20260426-00000128,20250528-00002477,20260426-00009953,2026-04-26 23:55:07.868972660,519600
20260427-00000001,20240303-00001481,20260427-00009954,2026-04-27 01:58:29.063070812,1737000
20260427-00000003,20260225-00003228,20260427-00009955,2026-04-27 05:47:02.738343475,381300
20260427-00000008,20230223-00000205,20260427-00009956,2026-04-27 07:07:44.123807901,1102800
20260427-00000011,20260204-00003170,20260427-00009957,2026-04-27 08:59:17.977633243,198400
20260427-00000029,20241105-00001987,20260427-00009958,2026-04-27 11:52:19.708035725,1023200
20260427-00000054,20250827-00002720,20260427-00009959,2026-04-27 17:57:11.958229742,259100
20260427-00000068,20240705-00001722,20260427-00009960,2026-04-27 21:27:49.032329114,13700
20260427-00000075,20251221-00003052,20260427-00009961,2026-04-27 22:38:01.389808085,217600
20260428-00000001,20251004-00002837,20260428-00009962,2026-04-28 05:47:12.130397126,619200
20260428-00000002,20230715-00000690,20260428-00009963,2026-04-28 06:53:40.988636312,1133600
20260428-00000023,20260103-00003079,20260428-00009964,2026-04-28 13:07:03.724864206,197000
20260428-00000025,20250521-00002451,20260428-00009965,2026-04-28 12:53:38.077704832,724200
20260428-00000026,20260111-00003099,20260428-00009966,2026-04-28 12:53:12.964693558,156700
20260428-00000030,20260225-00003228,20260428-00009967,2026-04-28 13:52:40.859952654,250300
20260428-00000032,20230102-00000052,20260428-00009968,2026-04-28 15:13:56.928322310,209700
20260428-00000059,20241017-00001946,20260428-00009969,2026-04-28 23:38:28.902908069,800800
20260428-00000060,20251101-00002903,20260429-00009970,2026-04-29 00:09:44.485359714,303500
20260429-00000003,20250829-00002726,20260429-00009971,2026-04-29 06:07:31.317008905,1296000
20260429-00000004,20240303-00001480,20260429-00009972,2026-04-29 06:51:24.411879493,2085700
20260429-00000006,20240425-00001576,20260429-00009973,2026-04-29 08:02:47.841883351,93100
20260429-00000007,20240920-00001895,20260429-00009974,2026-04-29 08:21:27.347526483,311000
20260429-00000013,20260318-00003293,20260429-00009975,2026-04-29 11:25:14.130649014,381200
20260429-00000022,20241129-00002027,20260429-00009976,2026-04-29 14:58:26.522019808,338300
20260429-00000027,20230108-00000067,20260429-00009977,2026-04-29 16:22:58.554491403,1935700
20260429-00000030,20251101-00002903,20260429-00009978,2026-04-29 19:28:43.723685950,400100
20260429-00000033,20230108-00000066,20260429-00009979,2026-04-29 18:25:17.111092654,93200
20260429-00000035,20240803-00001778,20260429-00009980,2026-04-29 17:53:22.229646055,196500
20260429-00000049,20251221-00003050,20260429-00009981,2026-04-29 23:00:41.297725991,56400
20260429-00000055,20231118-00001204,20260429-00009982,2026-04-29 23:16:03.214320718,970000
20260430-00000002,20230519-00000501,20260430-00009983,2026-04-30 07:00:30.943575110,248800
20260430-00000004,20230715-00000689,20260430-00009984,2026-04-30 06:21:01.947730778,365800
20260430-00000013,20231201-00001248,20260430-00009985,2026-04-30 09:03:50.741847725,986600
20260430-00000016,20240204-00001432,20260430-00009986,2026-04-30 11:09:13.403386977,203500
20260430-00000021,20230630-00000636,20260430-00009987,2026-04-30 11:48:52.674440656,378100
20260430-00000025,20260401-00003343,20260430-00009988,2026-04-30 13:46:58.396887300,1420800
20260430-00000026,20250824-00002712,20260430-00009989,2026-04-30 13:32:47.304786160,405400
20260430-00000028,20260110-00003098,20260430-00009990,2026-04-30 13:52:04.619376923,244600
20260430-00000031,20231104-00001145,20260430-00009991,2026-04-30 15:51:29.851303262,296500
20260430-00000037,20231101-00001134,20260430-00009992,2026-04-30 16:19:02.459498547,351000
20260430-00000042,20260310-00003275,20260430-00009993,2026-04-30 17:50:08.197218616,925200
20260430-00000047,20251126-00002985,20260430-00009994,2026-04-30 18:15:45.619892205,315900
20260430-00000062,20250725-00002622,20260430-00009995,2026-04-30 20:59:44.735562962,483600
20260501-00000006,20250719-00002608,20260501-00009996,2026-05-01 06:41:57.431916471,198000
20260501-00000007,20230415-00000385,20260501-00009997,2026-05-01 08:33:32.395490840,70800
20260501-00000009,20240511-00001608,20260501-00009998,2026-05-01 07:37:32.229271200,1300300
20260501-00000016,20250506-00002412,20260501-00009999,2026-05-01 08:07:48.354992487,209100
20260501-00000018,20230225-00000210,20260501-00010000,2026-05-01 08:26:22.488832599,403000
20260501-00000028,20240913-00001886,20260501-00010001,2026-05-01 12:46:53.269862509,442000
20260501-00000032,20240118-00001400,20260501-00010002,2026-05-01 11:17:31.378487367,73200
20260501-00000033,20230816-00000817,20260501-00010003,2026-05-01 11:17:01.951896840,261700
20260501-00000044,20260312-00003279,20260501-00010004,2026-05-01 13:10:40.675857066,645700
20260501-00000056,20260413-00003371,20260501-00010005,2026-05-01 14:39:16.088356522,272700
20260501-00000057,20230806-00000775,20260501-00010006,2026-05-01 16:43:21.636279283,539900
20260501-00000065,20240715-00001744,20260501-00010007,2026-05-01 16:41:21.478680640,201200
20260501-00000070,20241024-00001960,20260501-00010008,2026-05-01 17:35:39.158483246,43300
20260501-00000072,20240511-00001607,20260501-00010009,2026-05-01 19:06:22.442299514,362300
20260501-00000079,20230518-00000498,20260501-00010010,2026-05-01 21:59:38.431189540,274000
20260502-00000012,20250816-00002685,20260502-00010011,2026-05-02 08:29:42.465416865,1679100
20260502-00000023,20231202-00001254,20260502-00010012,2026-05-02 08:54:14.999467132,29400
20260502-00000027,20230923-00000984,20260502-00010013,2026-05-02 09:35:46.347792673,140200
20260502-00000034,20231004-00001021,20260502-00010014,2026-05-02 10:25:49.281804215,446400
20260502-00000035,20240327-00001532,20260502-00010015,2026-05-02 12:46:37.361386405,2095800
20260502-00000045,20230802-00000746,20260502-00010016,2026-05-02 11:33:25.708393813,373100
20260502-00000054,20230303-00000227,20260502-00010017,2026-05-02 12:14:12.036782206,451900
20260502-00000059,20230307-00000240,20260502-00010018,2026-05-02 13:11:21.320715018,217800
20260502-00000063,20240805-00001785,20260502-00010019,2026-05-02 13:27:20.619681925,300100
20260502-00000071,20240831-00001858,20260502-00010020,2026-05-02 14:20:16.947558189,600600
20260502-00000073,20260314-00003286,20260502-00010021,2026-05-02 14:17:16.723029650,132900
20260502-00000077,20231027-00001111,20260502-00010022,2026-05-02 15:29:05.991629132,161200
20260502-00000082,20230524-00000517,20260502-00010023,2026-05-02 15:06:37.023591928,266500
20260502-00000097,20230505-00000447,20260502-00010024,2026-05-02 16:28:41.300469543,620900
20260502-00000101,20230615-00000575,20260502-00010025,2026-05-02 17:58:23.304658667,268800
20260502-00000103,20260404-00003349,20260502-00010026,2026-05-02 17:14:50.848396734,367900
20260502-00000104,20231125-00001229,20260502-00010027,2026-05-02 17:13:53.197270964,458400
20260502-00000118,20230815-00000808,20260502-00010028,2026-05-02 22:55:41.114956281,664800
20260502-00000119,20230618-00000592,20260502-00010029,2026-05-02 18:52:29.570224367,217100
20260502-00000120,20250929-00002824,20260502-00010030,2026-05-02 18:20:21.553341792,615200
20260502-00000130,20231028-00001117,20260502-00010031,2026-05-02 19:10:14.684100602,212900
20260502-00000165,20231118-00001203,20260502-00010032,2026-05-02 22:30:14.789546307,101800
20260502-00000171,20240730-00001766,20260503-00010033,2026-05-03 00:12:03.232754594,295300
20260503-00000009,20250524-00002459,20260503-00010034,2026-05-03 07:09:52.163601584,1129100
20260503-00000026,20250915-00002777,20260503-00010035,2026-05-03 10:03:27.113028920,239400
20260503-00000030,20250613-00002520,20260503-00010036,2026-05-03 10:31:01.299585849,1133000
20260503-00000039,20260308-00003264,20260503-00010037,2026-05-03 13:24:38.498508078,660400
20260503-00000044,20250712-00002584,20260503-00010038,2026-05-03 13:27:36.565404145,817500
20260503-00000053,20260328-00003327,20260503-00010039,2026-05-03 15:17:05.213256103,740100
20260503-00000054,20240124-00001412,20260503-00010040,2026-05-03 14:58:55.672812474,208200
20260503-00000065,20250915-00002778,20260503-00010041,2026-05-03 16:11:01.100126166,378600
20260503-00000074,20250211-00002193,20260504-00010042,2026-05-04 05:16:28.028789427,84100
20260503-00000075,20241209-00002046,20260503-00010043,2026-05-03 16:59:24.547284659,26700
20260503-00000092,20260209-00003187,20260503-00010044,2026-05-03 19:01:04.461532685,179300
20260503-00000102,20231111-00001178,20260503-00010045,2026-05-03 19:13:09.386256770,142400
20260503-00000104,20260222-00003224,20260503-00010046,2026-05-03 19:50:53.516607697,249700
20260503-00000107,20230804-00000756,20260503-00010047,2026-05-03 19:32:20.113406817,254500
20260503-00000113,20250615-00002526,20260503-00010048,2026-05-03 22:12:39.877985976,323200
20260503-00000115,20241115-00002003,20260503-00010049,2026-05-03 21:10:42.436687488,1010000
20260503-00000120,20231030-00001127,20260503-00010050,2026-05-03 21:10:44.788128121,645500
20260503-00000124,20240801-00001772,20260503-00010051,2026-05-03 21:11:01.246350971,159800
20260503-00000155,20240127-00001417,20260504-00010052,2026-05-04 00:13:15.075296363,168600
20260504-00000001,20230721-00000706,20260504-00010053,2026-05-04 04:07:15.562897113,1278000
20260504-00000006,20230112-00000075,20260504-00010054,2026-05-04 06:43:30.363064893,814900
20260504-00000015,20240302-00001476,20260504-00010055,2026-05-04 09:05:35.755301037,1196300
20260504-00000018,20230321-00000289,20260504-00010056,2026-05-04 09:45:08.623740039,95400
20260504-00000023,20231014-00001063,20260504-00010057,2026-05-04 14:47:47.111164505,1168000
20260504-00000026,20250620-00002534,20260504-00010058,2026-05-04 11:37:57.389101943,101200
20260504-00000029,20251227-00003063,20260504-00010059,2026-05-04 13:28:31.933641325,538600
20260504-00000034,20231217-00001307,20260504-00010060,2026-05-04 14:44:16.501347881,720000
20260504-00000046,20250530-00002483,20260504-00010061,2026-05-04 17:35:39.567047057,458500
20260505-00000001,20230314-00000259,20260505-00010062,2026-05-05 04:28:43.886002933,203000
20260505-00000003,20260331-00003339,20260505-00010063,2026-05-05 06:47:47.716162758,1220800
20260505-00000010,20250825-00002714,20260505-00010064,2026-05-05 10:05:25.729993841,246100
20260505-00000012,20231021-00001092,20260505-00010065,2026-05-05 09:47:16.889161913,1261000
20260505-00000016,20241008-00001930,20260505-00010066,2026-05-05 11:02:32.568631292,363600
20260505-00000024,20240316-00001508,20260505-00010067,2026-05-05 13:14:16.382648093,1682800
