session_id,trx_id,date,tier
20260117-00000045,20260117-00000013,2026-01-17 18:50:46.610187153,budget_tier
20260117-00000046,20260117-00000014,2026-01-17 17:59:47.781882909,budget_tier
20260117-00000048,20260117-00000015,2026-01-17 17:48:34.966778584,budget_tier
20260117-00000049,20260117-00000016,2026-01-17 18:25:34.698767744,random_tier
20260117-00000050,20260117-00000017,2026-01-17 18:33:36.198620191,premium_tier
20260117-00000058,20260117-00000018,2026-01-17 20:17:27.777484045,random_tier
20260117-00000060,20260117-00000019,2026-01-17 19:54:22.151908661,random_tier
20260117-00000063,20260117-00000020,2026-01-17 20:40:24.651027639,budget_tier
20260117-00000068,20260117-00000021,2026-01-17 20:49:58.466437939,budget_tier
20260117-00000073,20260117-00000022,2026-01-17 21:30:18.588845757,budget_tier
20260117-00000075,20260117-00000023,2026-01-17 23:16:45.251745664,random_tier
20260117-00000080,20260118-00000001,2026-01-18 00:12:56.614234249,random_tier
20260118-00000001,20260118-00000001,2026-01-18 05:39:08.434195466,budget_tier
20260118-00000002,20260118-00000002,2026-01-18 08:21:08.901474581,random_tier
20260118-00000003,20260118-00000003,2026-01-18 08:21:25.108890009,random_tier
20260118-00000006,20260118-00000004,2026-01-18 08:51:07.538396524,random_tier
20260118-00000009,20260118-00000005,2026-01-18 09:47:26.785128840,budget_tier
20260118-00000011,20260118-00000006,2026-01-18 11:27:47.327664542,random_tier
20260118-00000012,20260118-00000007,2026-01-18 10:18:52.476512008,random_tier
20260118-00000014,20260118-00000008,2026-01-18 12:16:48.155884267,random_tier
20260118-00000018,20260118-00000009,2026-01-18 12:49:26.421005897,random_tier
20260118-00000020,20260118-00000010,2026-01-18 13:37:23.305558085,premium_tier
20260118-00000021,20260118-00000011,2026-01-18 14:19:40.557061871,budget_tier
20260118-00000032,20260118-00000012,2026-01-18 16:28:41.391286056,budget_tier
20260118-00000041,20260118-00000013,2026-01-18 19:06:56.584860002,budget_tier
20260118-00000043,20260118-00000014,2026-01-18 20:44:02.734323397,random_tier
20260118-00000045,20260118-00000015,2026-01-18 21:00:12.569010908,premium_tier
20260118-00000053,20260118-00000016,2026-01-18 20:40:53.296789067,random_tier
20260118-00000054,20260118-00000017,2026-01-18 20:53:08.968699913,budget_tier
20260118-00000058,20260118-00000018,2026-01-18 22:00:10.991926788,random_tier
20260118-00000060,20260118-00000019,2026-01-18 22:04:08.891648789,budget_tier
20260118-00000066,20260118-00000020,2026-01-18 23:52:28.859004231,budget_tier
20260119-00000001,20260119-00000001,2026-01-19 07:43:46.738446096,premium_tier
20260119-00000015,20260119-00000002,2026-01-19 13:14:39.963920556,budget_tier
20260119-00000017,20260119-00000003,2026-01-19 13:26:54.039473903,random_tier
20260119-00000019,20260119-00000004,2026-01-19 14:21:51.099939293,premium_tier
20260119-00000024,20260119-00000005,2026-01-19 14:51:35.127775727,budget_tier
20260119-00000026,20260119-00000006,2026-01-19 15:00:22.502878334,budget_tier
20260119-00000027,20260119-00000007,2026-01-19 15:26:52.238410963,budget_tier
20260119-00000030,20260119-00000008,2026-01-19 17:41:04.344262528,random_tier
20260119-00000031,20260119-00000009,2026-01-19 16:36:52.336052747,random_tier
20260119-00000035,20260119-00000010,2026-01-19 18:25:32.077184793,budget_tier
20260119-00000036,20260119-00000011,2026-01-19 18:42:32.700448392,budget_tier
20260119-00000037,20260119-00000012,2026-01-19 19:49:02.185220371,random_tier
20260119-00000044,20260119-00000013,2026-01-19 20:12:45.387455577,random_tier
20260119-00000046,20260119-00000014,2026-01-19 20:59:32.937752155,budget_tier
20260119-00000048,20260119-00000015,2026-01-19 21:10:34.055366649,budget_tier
20260119-00000049,20260119-00000016,2026-01-19 21:30:18.363425106,budget_tier
20260119-00000052,20260119-00000017,2026-01-19 22:30:46.983007412,budget_tier
20260120-00000003,20260120-00000001,2026-01-20 08:04:20.430889639,budget_tier
20260120-00000006,20260120-00000002,2026-01-20 11:14:58.735946678,random_tier
20260120-00000013,20260120-00000003,2026-01-20 18:54:28.450507476,random_tier
20260120-00000022,20260120-00000004,2026-01-20 15:22:19.370144208,budget_tier
20260120-00000025,20260120-00000005,2026-01-20 16:53:09.986866609,budget_tier
20260120-00000031,20260120-00000006,2026-01-20 18:50:23.593225126,random_tier
20260120-00000035,20260120-00000007,2026-01-20 20:15:24.600552945,random_tier
20260120-00000039,20260120-00000008,2026-01-20 20:53:28.304011516,random_tier
20260120-00000042,20260121-00000001,2026-01-21 08:00:08.440946876,random_tier
20260121-00000001,20260121-00000001,2026-01-21 08:22:04.989354189,random_tier
20260121-00000012,20260121-00000002,2026-01-21 10:33:21.625332363,random_tier
20260121-00000016,20260121-00000003,2026-01-21 11:42:30.557711265,budget_tier
20260121-00000017,20260121-00000004,2026-01-21 12:03:07.273975981,budget_tier
20260121-00000019,20260121-00000005,2026-01-21 12:07:29.795452197,random_tier
20260121-00000027,20260121-00000006,2026-01-21 16:14:33.435846545,budget_tier
20260121-00000040,20260121-00000007,2026-01-21 21:32:07.925651797,budget_tier
20260122-00000008,20260122-00000001,2026-01-22 11:30:44.294104187,budget_tier
20260122-00000009,20260122-00000002,2026-01-22 11:37:48.883658117,budget_tier
20260122-00000014,20260122-00000003,2026-01-22 16:02:15.931550917,budget_tier
20260122-00000019,20260122-00000004,2026-01-22 16:04:07.483216111,budget_tier
20260122-00000023,20260122-00000005,2026-01-22 17:06:26.235758553,budget_tier
20260122-00000024,20260122-00000006,2026-01-22 22:38:43.494117259,budget_tier
20260122-00000027,20260122-00000007,2026-01-22 20:02:30.107115382,budget_tier
20260122-00000030,20260122-00000008,2026-01-22 21:24:06.164170007,random_tier
20260122-00000031,20260122-00000009,2026-01-22 21:25:49.578132357,budget_tier
20260122-00000032,20260122-00000010,2026-01-22 21:28:18.330150194,random_tier
20260122-00000038,20260122-00000011,2026-01-22 22:51:42.806023753,random_tier
20260123-00000001,20260123-00000001,2026-01-23 06:02:57.966049232,budget_tier
20260123-00000002,20260123-00000002,2026-01-23 09:48:46.805615022,budget_tier
20260123-00000008,20260123-00000003,2026-01-23 09:45:37.011497062,random_tier
20260123-00000012,20260123-00000004,2026-01-23 12:01:13.677197358,budget_tier
20260123-00000013,20260123-00000005,2026-01-23 11:08:58.853857170,budget_tier
20260123-00000014,20260123-00000006,2026-01-23 11:21:23.768376852,random_tier
20260123-00000017,20260123-00000007,2026-01-23 12:14:53.069056164,budget_tier
20260123-00000024,20260123-00000008,2026-01-23 15:03:32.947426214,budget_tier
20260123-00000029,20260123-00000009,2026-01-23 16:39:51.005851232,budget_tier
20260123-00000030,20260123-00000010,2026-01-23 17:23:27.830747249,random_tier
20260123-00000033,20260123-00000011,2026-01-23 21:42:25.009421788,random_tier
20260123-00000037,20260123-00000012,2026-01-23 21:54:36.211049115,budget_tier
20260123-00000040,20260123-00000013,2026-01-23 22:33:42.809149690,random_tier
20260124-00000002,20260124-00000001,2026-01-24 08:02:40.387684401,premium_tier
20260124-00000003,20260124-00000002,2026-01-24 08:17:45.119454892,budget_tier
20260124-00000004,20260124-00000003,2026-01-24 08:04:28.402295127,budget_tier
20260124-00000013,20260124-00000004,2026-01-24 10:11:14.971455472,budget_tier
20260124-00000038,20260124-00000005,2026-01-24 17:16:08.064611562,random_tier
20260124-00000041,20260124-00000006,2026-01-24 18:27:15.549711929,random_tier
20260124-00000044,20260124-00000007,2026-01-24 20:12:59.892704418,random_tier
20260124-00000046,20260124-00000008,2026-01-24 19:31:23.753816671,budget_tier
20260124-00000048,20260124-00000009,2026-01-24 19:09:02.652509325,random_tier
20260124-00000050,20260124-00000010,2026-01-24 19:17:48.246149604,budget_tier
20260124-00000053,20260124-00000011,2026-01-24 20:31:25.874487293,random_tier
20260124-00000059,20260124-00000012,2026-01-24 21:58:05.996787164,random_tier
20260124-00000064,20260124-00000013,2026-01-24 23:02:48.948520207,random_tier
20260124-00000066,20260125-00000001,2026-01-25 00:27:28.178105182,random_tier
20260125-00000006,20260125-00000001,2026-01-25 09:33:15.712106881,random_tier
20260125-00000016,20260125-00000002,2026-01-25 12:06:03.901500113,random_tier
20260125-00000022,20260125-00000003,2026-01-25 13:16:22.411770178,premium_tier
20260125-00000025,20260125-00000004,2026-01-25 13:37:07.816100217,budget_tier
20260125-00000028,20260125-00000005,2026-01-25 14:43:42.801298598,budget_tier
20260125-00000030,20260125-00000006,2026-01-25 15:05:33.235264605,random_tier
20260125-00000036,20260125-00000007,2026-01-25 16:20:05.019698356,budget_tier
20260125-00000042,20260125-00000008,2026-01-25 16:41:29.200907857,random_tier
20260125-00000043,20260125-00000009,2026-01-25 17:28:44.039625108,random_tier
20260125-00000045,20260125-00000010,2026-01-25 19:02:22.389356502,premium_tier
20260125-00000046,20260125-00000011,2026-01-25 19:18:35.396800962,budget_tier
20260125-00000047,20260125-00000012,2026-01-25 19:50:09.016459210,budget_tier
20260125-00000049,20260125-00000013,2026-01-25 19:45:23.989828657,budget_tier
20260125-00000051,20260125-00000014,2026-01-25 20:21:43.944293377,random_tier
20260125-00000052,20260125-00000015,2026-01-25 21:03:46.599607451,random_tier
20260125-00000053,20260125-00000016,2026-01-25 21:15:47.711349962,budget_tier
20260126-00000001,20260126-00000001,2026-01-26 06:56:53.375646020,budget_tier
20260126-00000005,20260126-00000002,2026-01-26 09:21:30.877780401,budget_tier
20260126-00000006,20260126-00000003,2026-01-26 16:25:57.306445321,random_tier
20260126-00000007,20260126-00000004,2026-01-26 09:54:46.264535763,random_tier
20260126-00000008,20260126-00000005,2026-01-26 17:18:46.672384256,random_tier
20260126-00000012,20260126-00000006,2026-01-26 11:43:05.083434314,budget_tier
20260126-00000018,20260126-00000007,2026-01-26 13:00:11.632675619,budget_tier
20260126-00000024,20260126-00000008,2026-01-26 14:36:18.464745816,random_tier
20260126-00000026,20260126-00000009,2026-01-26 14:59:05.363763760,budget_tier
20260126-00000029,20260126-00000010,2026-01-26 17:29:06.960746804,random_tier
20260126-00000030,20260126-00000011,2026-01-26 17:43:58.441226688,random_tier
20260126-00000033,20260126-00000012,2026-01-26 19:26:59.435922906,budget_tier
20260126-00000037,20260126-00000013,2026-01-26 20:30:44.437516572,random_tier
20260126-00000040,20260126-00000014,2026-01-26 21:28:48.486854898,premium_tier
20260126-00000041,20260126-00000015,2026-01-26 22:34:45.094915960,budget_tier
20260126-00000044,20260126-00000016,2026-01-26 21:35:55.610786125,budget_tier
20260126-00000046,20260126-00000017,2026-01-26 22:20:59.077073240,random_tier
20260126-00000048,20260127-00000001,2026-01-27 00:28:32.479903592,random_tier
20260126-00000049,20260126-00000018,2026-01-26 23:27:18.360358811,random_tier
20260127-00000002,20260127-00000001,2026-01-27 08:41:35.659602388,budget_tier
20260127-00000007,20260127-00000002,2026-01-27 11:58:28.125417573,random_tier
20260127-00000011,20260127-00000003,2026-01-27 13:21:52.807142970,random_tier
20260127-00000017,20260127-00000004,2026-01-27 15:14:38.950463585,budget_tier
20260127-00000024,20260127-00000005,2026-01-27 19:12:36.331785774,random_tier
20260127-00000027,20260127-00000006,2026-01-27 20:33:46.248685885,budget_tier
20260128-00000012,20260128-00000001,2026-01-28 12:17:49.654708537,random_tier
20260128-00000021,20260128-00000002,2026-01-28 14:13:32.353241585,budget_tier
20260128-00000028,20260128-00000003,2026-01-28 17:29:38.249193045,budget_tier
20260128-00000032,20260128-00000004,2026-01-28 19:52:17.678065696,budget_tier
20260128-00000038,20260128-00000005,2026-01-28 23:09:40.476228008,random_tier
20260129-00000001,20260129-00000001,2026-01-29 07:45:34.280527874,budget_tier
20260129-00000003,20260129-00000002,2026-01-29 11:40:06.626830994,random_tier
20260129-00000006,20260129-00000003,2026-01-29 12:06:32.605430530,budget_tier
20260129-00000009,20260129-00000004,2026-01-29 12:13:18.077788550,budget_tier
20260129-00000011,20260129-00000005,2026-01-29 13:49:37.839910527,budget_tier
20260129-00000017,20260129-00000006,2026-01-29 14:55:33.968854600,budget_tier
20260129-00000018,20260129-00000007,2026-01-29 15:36:29.220905792,budget_tier
20260129-00000022,20260129-00000008,2026-01-29 15:34:01.598234415,random_tier
20260129-00000024,20260129-00000009,2026-01-29 16:24:32.143043670,budget_tier
20260129-00000026,20260129-00000010,2026-01-29 16:42:02.162921071,budget_tier
20260129-00000028,20260129-00000011,2026-01-29 18:20:07.569368692,budget_tier
20260129-00000033,20260129-00000012,2026-01-29 19:09:06.572960824,budget_tier
20260129-00000034,20260129-00000013,2026-01-29 18:40:49.566822663,budget_tier
20260129-00000038,20260129-00000014,2026-01-29 23:11:09.539946603,budget_tier
20260129-00000041,20260129-00000015,2026-01-29 20:43:41.149211249,budget_tier
20260129-00000043,20260129-00000016,2026-01-29 21:39:15.590448927,random_tier
20260129-00000046,20260129-00000017,2026-01-29 21:49:58.128288139,random_tier
20260129-00000048,20260129-00000018,2026-01-29 22:38:42.434105113,random_tier
20260129-00000049,20260129-00000019,2026-01-29 23:21:52.524715530,random_tier
20260130-00000020,20260130-00000001,2026-01-30 20:31:58.455544590,budget_tier
20260130-00000022,20260130-00000002,2026-01-30 21:28:23.131383562,premium_tier
20260130-00000025,20260130-00000003,2026-01-30 21:00:31.282958211,random_tier
20260131-00000002,20260131-00000001,2026-01-31 08:05:24.482139556,budget_tier
20260131-00000004,20260131-00000002,2026-01-31 08:31:55.090470257,budget_tier
20260131-00000007,20260131-00000003,2026-01-31 08:51:53.267514828,budget_tier
20260131-00000010,20260131-00000004,2026-01-31 08:52:36.033020901,budget_tier
20260131-00000013,20260131-00000005,2026-01-31 10:34:16.375403457,budget_tier
20260131-00000014,20260131-00000006,2026-01-31 09:44:55.984176924,random_tier
20260131-00000019,20260131-00000007,2026-01-31 11:21:25.432874223,random_tier
20260131-00000026,20260131-00000008,2026-01-31 13:15:42.822940028,random_tier
20260131-00000029,20260131-00000009,2026-01-31 14:27:00.660621754,random_tier
20260131-00000035,20260131-00000010,2026-01-31 15:36:47.942364812,budget_tier
20260131-00000040,20260131-00000011,2026-01-31 18:03:56.161147604,premium_tier
20260131-00000046,20260131-00000012,2026-01-31 20:18:21.184544426,random_tier
20260131-00000047,20260131-00000013,2026-01-31 20:22:54.194574332,premium_tier
20260131-00000051,20260131-00000014,2026-01-31 21:15:42.327517955,random_tier
20260131-00000056,20260131-00000015,2026-01-31 22:35:15.230566382,budget_tier
20260131-00000057,20260131-00000016,2026-01-31 22:52:11.592618445,budget_tier
20260131-00000058,20260201-00000001,2026-02-01 02:16:32.117756168,random_tier
20260131-00000060,20260131-00000017,2026-01-31 23:30:56.641431193,budget_tier
20260201-00000002,20260201-00000001,2026-02-01 07:59:19.810850482,premium_tier
20260201-00000004,20260201-00000002,2026-02-01 10:44:35.763862945,random_tier
20260201-00000005,20260201-00000003,2026-02-01 08:55:55.215451674,budget_tier
20260201-00000006,20260201-00000004,2026-02-01 11:21:07.436058644,random_tier
20260201-00000008,20260201-00000005,2026-02-01 10:05:39.989227411,budget_tier
20260201-00000011,20260201-00000006,2026-02-01 12:02:31.274246803,random_tier
20260201-00000023,20260201-00000007,2026-02-01 11:50:34.825351450,budget_tier
20260201-00000039,20260201-00000008,2026-02-01 15:41:26.389709999,random_tier
20260201-00000041,20260201-00000009,2026-02-01 15:00:16.934734895,premium_tier
20260201-00000048,20260201-00000010,2026-02-01 17:06:35.319114622,budget_tier
20260201-00000049,20260201-00000011,2026-02-01 17:50:58.801115330,budget_tier
20260201-00000052,20260201-00000012,2026-02-01 17:51:25.589295590,random_tier
20260201-00000055,20260201-00000013,2026-02-01 18:33:51.666229418,random_tier
20260201-00000058,20260201-00000014,2026-02-01 23:50:05.843597131,budget_tier
20260201-00000059,20260201-00000015,2026-02-01 19:00:49.527742762,random_tier
20260201-00000061,20260201-00000016,2026-02-01 19:49:12.417440247,random_tier
20260201-00000071,20260201-00000017,2026-02-01 21:17:04.241140185,budget_tier
20260201-00000074,20260201-00000018,2026-02-01 21:12:59.768114129,budget_tier
20260201-00000076,20260201-00000019,2026-02-01 21:58:06.607411304,budget_tier
20260201-00000080,20260201-00000020,2026-02-01 23:13:13.219984219,random_tier
20260201-00000082,20260202-00000001,2026-02-02 00:11:17.352429390,budget_tier
20260202-00000002,20260202-00000001,2026-02-02 08:05:24.817517074,budget_tier
20260202-00000004,20260202-00000002,2026-02-02 09:57:09.087475157,random_tier
20260202-00000006,20260202-00000003,2026-02-02 11:14:43.020765256,random_tier
20260202-00000008,20260202-00000004,2026-02-02 11:39:00.143234380,budget_tier
20260202-00000009,20260202-00000005,2026-02-02 11:20:36.808664854,premium_tier
