trx_id,tier,date,product,quantity,unit_price,total_price
20241006-00000027,premium,2024-10-06 21:18:12.620716145,peas_1kg,1,29500,29500
20241006-00000028,budget,2024-10-06 21:39:53.701008051,lemons,2,3800,7600
20241006-00000028,budget,2024-10-06 21:39:53.701008051,cola_500mL,1,18100,18100
20241006-00000028,budget,2024-10-06 21:39:53.701008051,kale,1,5100,5100
20241006-00000029,budget,2024-10-06 22:37:00.242893991,brown_rice_1kg,1,78500,78500
20241006-00000029,budget,2024-10-06 22:37:00.242893991,kale,3,4200,12600
20241006-00000029,budget,2024-10-06 22:37:00.242893991,chicken_wings_500g,2,26600,53200
20241006-00000030,budget,2024-10-06 22:35:51.296370454,kale,1,5700,5700
20241006-00000030,budget,2024-10-06 22:35:51.296370454,strawberries,1,4800,4800
20241006-00000030,budget,2024-10-06 22:35:51.296370454,mangoes,1,4700,4700
20241006-00000030,budget,2024-10-06 22:35:51.296370454,spinach,1,4100,4100
20241007-00000001,premium,2024-10-07 00:50:33.969380921,mixed_nuts_200g,1,43900,43900
20241007-00000001,premium,2024-10-07 00:50:33.969380921,laundry_detergent,2,36400,72800
20241007-00000001,premium,2024-10-07 00:50:33.969380921,blueberry_muffin,3,7700,23100
20241007-00000001,premium,2024-10-07 00:50:33.969380921,barbecue_marinade_250mL,3,23100,69300
20241007-00000001,premium,2024-10-07 00:50:33.969380921,mineral_water_A_600mL,1,3000,3000
20241007-00000001,premium,2024-10-07 00:50:33.969380921,frozen_pizza,1,49000,49000
20241007-00000001,premium,2024-10-07 00:50:33.969380921,cinnamon,1,9400,9400
20241007-00000001,premium,2024-10-07 00:50:33.969380921,peas_1kg,1,27500,27500
20241007-00000001,premium,2024-10-07 00:50:33.969380921,frozen_noodles,1,40500,40500
20241007-00000001,premium,2024-10-07 00:50:33.969380921,orange_juice_750mL,2,43400,86800
20241007-00000001,premium,2024-10-07 06:30:34.610168148,cashews_200g,2,60700,121400
20241007-00000001,premium,2024-10-07 06:30:34.610168148,ketchup,2,12300,24600
20241007-00000001,premium,2024-10-07 06:30:34.610168148,skim_milk_1L,1,22500,22500
20241007-00000001,premium,2024-10-07 06:30:34.610168148,laundry_detergent,3,37700,113100
20241007-00000001,premium,2024-10-07 06:30:34.610168148,salmon_fillet_500g,3,89400,268200
20241007-00000002,budget,2024-10-07 07:53:52.289453918,frozen_dumplings,1,38200,38200
20241007-00000002,budget,2024-10-07 07:53:52.289453918,chocolate_chip_cookies,2,8100,16200
20241007-00000002,budget,2024-10-07 07:53:52.289453918,lettuce,2,2400,4800
20241007-00000002,budget,2024-10-07 07:53:52.289453918,corn_1kg,1,26300,26300
20241007-00000003,budget,2024-10-07 08:36:25.955810664,whole_chicken_1kg,1,67000,67000
20241007-00000003,budget,2024-10-07 08:36:25.955810664,chicken_wings_500g,3,27400,82200
20241007-00000004,budget,2024-10-07 10:07:05.403264158,kale,1,5800,5800
20241007-00000004,budget,2024-10-07 10:07:05.403264158,lamb_chop_300g,1,75800,75800
20241007-00000004,budget,2024-10-07 10:07:05.403264158,kale,1,4700,4700
20241007-00000005,budget,2024-10-07 09:30:53.903955030,chocolate_chip_cookies,1,5800,5800
20241007-00000006,budget,2024-10-07 11:33:53.349963628,brown_rice_1kg,1,74000,74000
20241007-00000006,budget,2024-10-07 11:33:53.349963628,chocolate_cake,1,45200,45200
20241007-00000006,budget,2024-10-07 11:33:53.349963628,flavored_yogurt_150g,1,16300,16300
20241007-00000007,premium,2024-10-07 13:28:10.810223108,mustard,1,10800,10800
20241007-00000007,premium,2024-10-07 13:28:10.810223108,dori_fillet_500g,2,39300,78600
20241007-00000007,premium,2024-10-07 13:28:10.810223108,limes,1,1500,1500
20241007-00000007,premium,2024-10-07 13:28:10.810223108,whole_chicken_1kg,1,56500,56500
20241007-00000008,premium,2024-10-07 14:15:35.333067640,lamb_chop_300g,1,75600,75600
20241007-00000008,premium,2024-10-07 14:15:35.333067640,corn_1kg,4,29900,119600
20241007-00000008,premium,2024-10-07 14:15:35.333067640,facial_cleanser,3,21700,65100
20241007-00000008,premium,2024-10-07 14:15:35.333067640,dish_soap,1,16300,16300
20241007-00000008,premium,2024-10-07 14:15:35.333067640,lettuce,1,2900,2900
20241007-00000008,premium,2024-10-07 14:15:35.333067640,kale,4,5100,20400
20241007-00000009,budget,2024-10-07 14:53:29.664568361,lamb_chop_300g,1,71700,71700
20241007-00000009,budget,2024-10-07 14:53:29.664568361,regular_eggs_10pcs,1,19400,19400
20241007-00000009,budget,2024-10-07 14:53:29.664568361,coconut_oil_500mL,1,27200,27200
20241007-00000010,budget,2024-10-07 13:54:43.736329153,kale,3,5000,15000
20241007-00000011,budget,2024-10-07 13:54:23.553164454,fruit_granola_bars_100g,1,22800,22800
20241007-00000012,budget,2024-10-07 15:33:24.055954558,whole_chicken_1kg,4,57600,230400
20241007-00000012,budget,2024-10-07 15:33:24.055954558,all_purpose_cleaner,1,22900,22900
20241007-00000013,random,2024-10-07 14:59:46.821964845,dori_fillet_500g,1,34100,34100
20241007-00000013,random,2024-10-07 14:59:46.821964845,frozen_dumplings,1,45400,45400
20241007-00000014,budget,2024-10-07 18:35:50.536956873,oranges,2,3100,6200
20241007-00000014,budget,2024-10-07 18:35:50.536956873,lettuce,1,3000,3000
20241007-00000014,budget,2024-10-07 18:35:50.536956873,potato_chips_150g,1,15200,15200
20241007-00000014,budget,2024-10-07 18:35:50.536956873,mineral_water_A_600mL,1,3000,3000
20241007-00000015,budget,2024-10-07 18:33:22.302013579,lamb_leg_1kg,1,193800,193800
20241007-00000016,premium,2024-10-07 19:36:03.975674164,chocolate_cake,2,47600,95200
20241007-00000016,premium,2024-10-07 19:36:03.975674164,dried_mangoes_100g,1,29400,29400
20241007-00000016,premium,2024-10-07 19:36:03.975674164,peas_1kg,1,32400,32400
20241007-00000016,premium,2024-10-07 19:36:03.975674164,mangoes,4,4100,16400
20241007-00000016,premium,2024-10-07 19:36:03.975674164,chocolate_chip_cookies,2,7400,14800
20241007-00000016,premium,2024-10-07 19:36:03.975674164,toothbrush,1,9700,9700
20241007-00000016,premium,2024-10-07 19:36:03.975674164,skim_milk_1L,1,27300,27300
20241007-00000017,budget,2024-10-07 20:38:31.854035904,blueberry_muffin,2,7600,15200
20241007-00000017,budget,2024-10-07 20:38:31.854035904,limes,1,1700,1700
20241007-00000017,budget,2024-10-07 20:38:31.854035904,greek_yogurt_150g,2,21500,43000
20241007-00000017,budget,2024-10-07 20:38:31.854035904,chicken_thigh_500g,2,30500,61000
20241007-00000018,premium,2024-10-07 21:14:17.986367350,whole_chicken_1kg,1,58900,58900
20241007-00000018,premium,2024-10-07 21:14:17.986367350,dried_mangoes_100g,1,29700,29700
20241007-00000018,premium,2024-10-07 21:14:17.986367350,chocolate_cake,1,49400,49400
20241007-00000018,premium,2024-10-07 21:14:17.986367350,salmon_fillet_500g,1,85000,85000
20241007-00000019,random,2024-10-07 21:03:00.457577905,white_rice_5kg,1,74200,74200
20241007-00000020,random,2024-10-07 21:33:49.607851716,salted_butter_200g,1,20200,20200
20241007-00000020,random,2024-10-07 21:33:49.607851716,sunscreen,1,34000,34000
20241007-00000020,random,2024-10-07 21:33:49.607851716,greek_yogurt_150g,2,23200,46400
20241007-00000020,random,2024-10-07 21:33:49.607851716,chicken_thigh_500g,2,36700,73400
20241007-00000021,budget,2024-10-07 22:30:33.370137232,kale,1,5100,5100
20241007-00000021,budget,2024-10-07 22:30:33.370137232,oatmeal_raisin_cookies,1,10200,10200
20241007-00000021,budget,2024-10-07 22:30:33.370137232,corn_1kg,1,29000,29000
20241007-00000022,premium,2024-10-07 23:48:21.692836375,lamb_leg_1kg,2,174300,348600
20241007-00000022,premium,2024-10-07 23:48:21.692836375,almonds_200g,1,54700,54700
20241007-00000022,premium,2024-10-07 23:48:21.692836375,unsalted_butter_200g,2,24600,49200
20241007-00000022,premium,2024-10-07 23:48:21.692836375,kale,1,5200,5200
20241007-00000022,premium,2024-10-07 23:48:21.692836375,toilet_paper,1,17100,17100
20241007-00000022,premium,2024-10-07 23:48:21.692836375,bananas,3,4100,12300
20241007-00000022,premium,2024-10-07 23:48:21.692836375,all_purpose_cleaner,4,27300,109200
20241008-00000001,budget,2024-10-08 07:35:26.164328163,white_rice_5kg,1,70300,70300
20241008-00000001,budget,2024-10-08 07:35:26.164328163,chicken_thigh_500g,1,39700,39700
20241008-00000001,budget,2024-10-08 07:35:26.164328163,whole_chicken_1kg,1,57500,57500
20241008-00000002,budget,2024-10-08 10:53:05.693313227,spinach,3,4200,12600
20241008-00000003,budget,2024-10-08 12:56:40.752364485,premium_white_rice_5kg,1,111300,111300
20241008-00000003,budget,2024-10-08 12:56:40.752364485,facial_cleanser,1,21400,21400
20241008-00000004,random,2024-10-08 13:09:42.819697081,lamb_chop_300g,3,79500,238500
20241008-00000004,random,2024-10-08 13:09:42.819697081,salmon_fillet_500g,1,92500,92500
20241008-00000005,budget,2024-10-08 14:38:47.728900835,peaches,1,3800,3800
20241008-00000005,budget,2024-10-08 14:38:47.728900835,premium_white_rice_5kg,1,107400,107400
20241008-00000005,budget,2024-10-08 14:38:47.728900835,oatmeal_raisin_cookies,1,9700,9700
20241008-00000006,premium,2024-10-08 15:30:31.962961458,dori_fillet_500g,1,38500,38500
20241008-00000006,premium,2024-10-08 15:30:31.962961458,brown_rice_1kg,1,82800,82800
20241008-00000006,premium,2024-10-08 15:30:31.962961458,ground_coffee_250g,1,28300,28300
20241008-00000006,premium,2024-10-08 15:30:31.962961458,shampoo,2,20100,40200
20241009-00000001,budget,2024-10-09 04:56:35.384025469,mangoes,1,4400,4400
20241009-00000001,budget,2024-10-09 04:56:35.384025469,fruit_granola_bars_100g,1,24500,24500
20241008-00000007,budget,2024-10-08 18:31:18.304621407,skim_milk_1L,1,26500,26500
20241008-00000007,budget,2024-10-08 18:31:18.304621407,mixed_vegetables_1kg,1,33100,33100
20241008-00000007,budget,2024-10-08 18:31:18.304621407,brown_rice_1kg,1,78800,78800
20241008-00000008,budget,2024-10-08 21:27:02.910671119,mixed_vegetables_1kg,1,36000,36000
20241009-00000001,budget,2024-10-09 08:07:48.405467588,whole_chicken_1kg,3,52200,156600
20241009-00000001,budget,2024-10-09 08:07:48.405467588,chocolate_chip_cookies,1,7400,7400
20241009-00000001,budget,2024-10-09 08:07:48.405467588,white_rice_5kg,1,78000,78000
20241009-00000001,budget,2024-10-09 08:07:48.405467588,spinach,1,3800,3800
20241009-00000002,random,2024-10-09 09:55:31.355889919,lettuce,1,2900,2900
20241009-00000002,random,2024-10-09 09:55:31.355889919,toothpaste,2,14400,28800
20241009-00000002,random,2024-10-09 09:55:31.355889919,orange_soda_500mL,1,19400,19400
20241009-00000003,premium,2024-10-09 10:50:21.827785037,spinach,2,3600,7200
20241009-00000003,premium,2024-10-09 10:50:21.827785037,all_purpose_cleaner,1,23500,23500
20241009-00000003,premium,2024-10-09 10:50:21.827785037,chocolate_chip_cookies,1,8500,8500
20241009-00000003,premium,2024-10-09 10:50:21.827785037,veggie_chips_150g,2,18700,37400
20241009-00000003,premium,2024-10-09 10:50:21.827785037,vinaigrette_250mL,1,15400,15400
20241009-00000003,premium,2024-10-09 10:50:21.827785037,chicken_thigh_500g,1,31900,31900
20241009-00000003,premium,2024-10-09 10:50:21.827785037,moisturizer,1,25900,25900
20241009-00000003,premium,2024-10-09 10:50:21.827785037,ground_beef_500g,3,57300,171900
20241009-00000003,premium,2024-10-09 10:50:21.827785037,plums,2,3300,6600
20241009-00000003,premium,2024-10-09 10:50:21.827785037,salmon_fillet_500g,1,86300,86300
20241009-00000004,budget,2024-10-09 14:07:06.809531091,white_rice_5kg,1,67800,67800
20241009-00000005,budget,2024-10-09 14:53:14.414771338,whole_chicken_1kg,4,56700,226800
20241009-00000005,budget,2024-10-09 14:53:14.414771338,chocolate_cake,1,50400,50400
20241009-00000005,budget,2024-10-09 14:53:14.414771338,frozen_dumplings,1,45200,45200
20241009-00000005,budget,2024-10-09 14:53:14.414771338,corn_1kg,1,29600,29600
20241009-00000006,budget,2024-10-09 17:14:44.682139660,pineapples,2,5700,11400
20241009-00000006,budget,2024-10-09 17:14:44.682139660,frozen_dumplings,1,43800,43800
20241009-00000007,random,2024-10-09 20:05:55.769372257,caramel_popcorn_100g,1,17300,17300
20241009-00000007,random,2024-10-09 20:05:55.769372257,red_velvet_cake,4,64300,257200
20241010-00000001,budget,2024-10-10 08:38:45.819951172,toilet_paper,1,14600,14600
20241010-00000002,budget,2024-10-10 09:21:34.838951184,peas_1kg,1,25400,25400
20241010-00000002,budget,2024-10-10 09:21:34.838951184,kale,4,5200,20800
20241010-00000003,budget,2024-10-10 10:35:59.801857328,brown_rice_1kg,1,82100,82100
20241010-00000003,budget,2024-10-10 10:35:59.801857328,paprika,1,7800,7800
20241010-00000004,premium,2024-10-10 11:26:38.600462919,white_rice_5kg,2,60400,120800
20241010-00000004,premium,2024-10-10 11:26:38.600462919,italian_dressing_250mL,1,14200,14200
20241010-00000004,premium,2024-10-10 11:26:38.600462919,shampoo,2,18700,37400
20241010-00000004,premium,2024-10-10 11:26:38.600462919,dried_mangoes_100g,1,27900,27900
20241010-00000005,premium,2024-10-10 14:39:51.827668489,toothpaste,2,14900,29800
20241010-00000005,premium,2024-10-10 14:39:51.827668489,premium_white_rice_5kg,5,104600,523000
20241010-00000005,premium,2024-10-10 14:39:51.827668489,whole_chicken_1kg,2,57900,115800
20241010-00000005,premium,2024-10-10 14:39:51.827668489,toilet_paper,1,15400,15400
20241010-00000006,random,2024-10-10 14:11:41.728539848,lettuce,2,2900,5800
20241010-00000006,random,2024-10-10 14:11:41.728539848,spinach,1,3900,3900
20241010-00000007,budget,2024-10-10 15:59:08.288786469,strawberries,1,4900,4900
20241010-00000007,budget,2024-10-10 15:59:08.288786469,brown_rice_1kg,1,86800,86800
20241010-00000007,budget,2024-10-10 15:59:08.288786469,lettuce,4,2900,11600
20241010-00000007,budget,2024-10-10 15:59:08.288786469,spinach,2,3900,7800
20241010-00000008,random,2024-10-10 16:19:34.653377023,all_purpose_cleaner,1,22500,22500
20241010-00000008,random,2024-10-10 16:19:34.653377023,muffin,1,9300,9300
20241010-00000009,budget,2024-10-10 17:00:01.788929895,brown_rice_1kg,1,88100,88100
20241010-00000009,budget,2024-10-10 17:00:01.788929895,chicken_breast_500g,1,32200,32200
20241010-00000010,budget,2024-10-10 17:40:55.971008161,kale,3,4800,14400
20241010-00000010,budget,2024-10-10 17:40:55.971008161,pineapples,1,5600,5600
20241010-00000010,budget,2024-10-10 17:40:55.971008161,white_rice_5kg,1,65800,65800
20241010-00000011,premium,2024-10-10 19:34:34.732780853,spinach,1,4300,4300
20241010-00000011,premium,2024-10-10 19:34:34.732780853,cinnamon,1,9100,9100
20241010-00000011,premium,2024-10-10 19:34:34.732780853,dori_fillet_500g,1,45900,45900
20241010-00000011,premium,2024-10-10 19:34:34.732780853,lettuce,1,3200,3200
20241010-00000012,budget,2024-10-10 20:29:50.928410695,premium_white_rice_5kg,1,92000,92000
20241010-00000012,budget,2024-10-10 20:29:50.928410695,dried_mangoes_100g,1,33500,33500
20241010-00000013,budget,2024-10-10 20:01:26.375264383,teriyaki_marinade_250mL,2,23700,47400
20241010-00000013,budget,2024-10-10 20:01:26.375264383,white_rice_5kg,1,66800,66800
20241010-00000013,budget,2024-10-10 20:01:26.375264383,regular_eggs_10pcs,1,21800,21800
20241010-00000014,premium,2024-10-10 21:47:08.880414699,lamb_leg_1kg,3,195200,585600
20241010-00000014,premium,2024-10-10 21:47:08.880414699,spinach,1,4000,4000
20241010-00000014,premium,2024-10-10 21:47:08.880414699,mineral_water_B_600mL,1,4600,4600
20241010-00000014,premium,2024-10-10 21:47:08.880414699,shampoo,1,18900,18900
20241010-00000014,premium,2024-10-10 21:47:08.880414699,organic_eggs_10pcs,1,30000,30000
20241010-00000014,premium,2024-10-10 21:47:08.880414699,peaches,5,3500,17500
20241010-00000015,random,2024-10-10 21:40:35.678392619,lemon_herb_marinade_250mL,5,28700,143500
20241011-00000001,budget,2024-10-11 00:28:13.302621664,mixed_nuts_200g,1,51900,51900
20241011-00000001,budget,2024-10-11 00:28:13.302621664,white_rice_5kg,1,70800,70800
20241011-00000001,budget,2024-10-11 00:28:13.302621664,salted_butter_200g,1,20700,20700
20241011-00000001,budget,2024-10-11 06:22:03.786520249,jasmine_tea_100g,1,17700,17700
20241011-00000001,budget,2024-10-11 06:22:03.786520249,paper_towels,1,12700,12700
20241011-00000001,budget,2024-10-11 06:22:03.786520249,oranges,1,2900,2900
20241011-00000002,premium,2024-10-11 07:59:37.331141141,cantaloupe,1,37100,37100
20241011-00000002,premium,2024-10-11 07:59:37.331141141,ground_coffee_250g,1,24800,24800
20241011-00000002,premium,2024-10-11 07:59:37.331141141,raspberries,1,4000,4000
20241011-00000002,premium,2024-10-11 07:59:37.331141141,almonds_200g,2,59000,118000
20241011-00000002,premium,2024-10-11 07:59:37.331141141,white_rice_5kg,1,80600,80600
20241011-00000003,budget,2024-10-11 11:22:33.665142649,corn_1kg,3,30300,90900
20241011-00000004,budget,2024-10-11 10:40:29.213742416,corn_1kg,2,28100,56200
20241011-00000005,random,2024-10-11 12:04:28.380964203,kale,1,5100,5100
20241011-00000005,random,2024-10-11 12:04:28.380964203,ranch_dressing_250mL,1,17600,17600
20241011-00000006,budget,2024-10-11 12:28:53.633968128,frozen_dumplings,2,44100,88200
20241011-00000006,budget,2024-10-11 12:28:53.633968128,frozen_noodles,2,36100,72200
20241011-00000006,budget,2024-10-11 12:28:53.633968128,whole_chicken_1kg,2,61500,123000
20241011-00000006,budget,2024-10-11 12:28:53.633968128,white_bread,1,15100,15100
20241011-00000007,budget,2024-10-11 12:55:30.161478852,watermelon,1,45100,45100
20241011-00000008,random,2024-10-11 15:00:49.448336678,cherries,1,6500,6500
20241011-00000008,random,2024-10-11 15:00:49.448336678,frozen_dumplings,1,41000,41000
20241011-00000008,random,2024-10-11 15:00:49.448336678,shampoo,1,17800,17800
20241011-00000008,random,2024-10-11 15:00:49.448336678,sunscreen,2,31500,63000
20241011-00000009,premium,2024-10-11 15:27:26.671464965,barbecue_marinade_250mL,2,25700,51400
20241011-00000009,premium,2024-10-11 15:27:26.671464965,lamb_chop_300g,1,85400,85400
20241011-00000009,premium,2024-10-11 15:27:26.671464965,sunscreen,1,33000,33000
20241011-00000009,premium,2024-10-11 15:27:26.671464965,caramel_popcorn_100g,1,19300,19300
20241011-00000009,premium,2024-10-11 15:27:26.671464965,chicken_thigh_500g,1,36600,36600
20241011-00000009,premium,2024-10-11 15:27:26.671464965,paper_towels,1,13000,13000
20241011-00000009,premium,2024-10-11 15:27:26.671464965,tortilla_chips_150g,3,19800,59400
20241011-00000009,premium,2024-10-11 15:27:26.671464965,black_pepper,3,8000,24000
20241011-00000009,premium,2024-10-11 15:27:26.671464965,beef_roast_1kg,1,153900,153900
20241011-00000010,budget,2024-10-11 17:19:58.636612982,kale,4,5300,21200
20241011-00000010,budget,2024-10-11 17:19:58.636612982,white_rice_5kg,1,77100,77100
20241011-00000010,budget,2024-10-11 17:19:58.636612982,frozen_noodles,2,39300,78600
20241011-00000010,budget,2024-10-11 17:19:58.636612982,mixed_vegetables_1kg,2,31100,62200
20241011-00000011,budget,2024-10-11 20:20:37.833819877,premium_white_rice_5kg,1,114700,114700
20241011-00000011,budget,2024-10-11 20:20:37.833819877,blueberries,1,5000,5000
20241011-00000012,premium,2024-10-11 21:50:05.292005827,cheddar_cheese_200g,1,35400,35400
